ID_Juego,Titulo,Plataforma,Genero,Publisher,Fecha_Lanzamiento,Ventas_NA_Millones,Ventas_EU_Millones,Ventas_JP_Millones,Ventas_Otros_Millones,Puntuacion_Critica,Puntuacion_Usuarios,Ventas_Globales_Millones,Anio_Lanzamiento,Mes_Lanzamiento,Trimestre
GME-00196,Hyper Worlds,Mobile,RPG,Take-Two,2019-11-20,0.06,0.11,0.24,0.04,66,6.3,0.45,2019,11,4
GME-00197,Mega Strike,Nintendo Switch,Simulacion,Tencent,2021-07-18,3.35,0.37,0.32,0.05,97,10.0,4.08,2021,7,3
GME-00198,Ultra Assault,PS4,Simulacion,Square Enix,2019-01-07,0.06,4.29,0.03,0.3,91,9.6,4.69,2019,1,1
GME-00199,Chrono Dominion,PC,RPG,Sony,2023-01-18,2.16,2.23,0.24,0.58,80,8.2,5.21,2023,1,1
GME-00200,Eternal Vanguard,Nintendo Switch,Puzzle,Nintendo,2023-11-29,1.39,1.9,1.2,0.51,90,9.1,5.0,2023,11,4
GME-00201,Mystic Blade,Mobile,Aventura,Sony,2023-01-13,2.65,0.26,1.6,0.11,60,5.8,4.61,2023,1,1
GME-00202,Savage Force,Nintendo Switch,Estrategia,Tencent,2020-06-23,1.79,0.92,1.13,0.42,78,7.5,4.26,2020,6,2
GME-00203,Grand Protocol,PS5,Puzzle,Nintendo,2021-10-22,0.4,1.66,0.09,0.01,71,7.1,2.16,2021,10,4
GME-00204,Epic Drift,Xbox One,Shooter,Ubisoft,2023-04-10,5.17,2.21,0.64,0.16,66,5.8,8.18,2023,4,2
GME-00205,Wild Reign,PS4,Shooter,Square Enix,2020-01-01,8.75,0.05,0.74,0.19,52,4.4,9.74,2020,1,1
GME-00206,Rogue Nexus,Xbox Series X,Aventura,Tencent,2021-11-05,1.63,4.05,1.57,0.22,95,9.3,7.48,2021,11,4
GME-00207,Silent Forge,Nintendo Switch,Shooter,Tencent,2019-08-06,7.49,0.49,1.39,0.34,70,7.0,9.71,2019,8,3
GME-00208,Ancient Hunters,PS4,Deportes,EA,2023-11-18,1.96,2.99,0.09,0.07,61,6.3,5.11,2023,11,4
GME-00209,Inferno Empire,Nintendo Switch,Aventura,EA,2022-07-04,0.42,2.44,0.73,0.22,70,7.5,3.81,2022,7,3
GME-00210,Turbo Zero,PS4,Estrategia,Nintendo,2020-09-03,0.33,0.74,5.43,0.11,87,7.9,6.62,2020,9,3
GME-00211,Shadow Quest,PS4,Puzzle,Nintendo,2023-09-20,0.0,0.12,3.16,0.13,51,5.6,3.41,2023,9,3
GME-00212,Dark Wars,Nintendo Switch,Puzzle,Tencent,2022-08-01,0.63,2.15,0.72,0.09,71,6.5,3.58,2022,8,3
GME-00213,Neon Legends,PS4,Simulacion,Ubisoft,2021-11-05,0.43,0.35,0.02,0.53,93,9.7,1.34,2021,11,4
GME-00214,Cyber Chronicles,PC,Aventura,Microsoft,2022-06-01,2.6,1.83,0.41,0.57,65,7.6,5.4,2022,6,2
GME-00215,Iron Rising,Xbox Series X,Aventura,Nintendo,2020-02-12,0.45,0.07,0.89,0.78,66,6.5,2.19,2020,2,1
GME-00216,Star Odyssey,Xbox One,Accion,Microsoft,2019-11-10,0.79,1.18,0.02,0.06,81,8.1,2.05,2019,11,4
GME-00217,Blood Arena,Xbox One,RPG,Square Enix,2021-02-04,1.09,1.04,0.4,0.39,84,8.5,2.92,2021,2,1
GME-00218,Crystal Frontier,PS4,Aventura,Nintendo,2023-04-11,0.42,1.66,5.42,0.04,87,8.1,7.54,2023,4,2
GME-00219,Phantom Tactics,Mobile,Aventura,Nintendo,2019-11-27,3.16,0.24,1.28,0.47,61,7.0,5.15,2019,11,4
GME-00220,Storm Horizon,Nintendo Switch,RPG,EA,2022-01-09,1.06,1.19,2.62,0.26,72,7.4,5.14,2022,1,1
GME-00221,Solar Saga,PS4,Aventura,EA,2023-05-14,0.45,1.6,0.31,0.39,87,9.3,2.75,2023,5,2
GME-00222,Frozen Legacy,PC,Aventura,Activision,2021-12-22,14.26,0.08,2.01,0.17,75,7.1,16.52,2021,12,4
GME-00223,Golden Fury,PC,Accion,Microsoft,2019-01-02,1.34,1.72,1.13,0.17,75,7.7,4.35,2019,1,1
GME-00224,Lost Reborn,Xbox One,RPG,EA,2022-05-11,3.1,2.16,1.0,0.22,88,8.2,6.49,2022,5,2
GME-00225,Final Evolution,PS4,Puzzle,Activision,2020-10-25,1.37,0.01,0.19,0.13,68,6.8,1.7,2020,10,4
GME-00226,Hyper Worlds,PC,Aventura,Activision,2021-09-27,0.99,0.96,0.18,0.19,94,9.0,2.32,2021,9,3
GME-00227,Mega Strike,Mobile,Puzzle,Sony,2019-02-09,1.96,1.01,0.32,0.81,95,10.0,4.1,2019,2,1
GME-00228,Ultra Assault,Xbox Series X,Accion,Tencent,2019-08-18,0.02,0.23,0.11,0.07,33,4.4,0.43,2019,8,3
GME-00229,Chrono Dominion,PC,RPG,EA,2021-01-13,1.71,2.12,1.02,0.46,85,9.8,5.32,2021,1,1
GME-00230,Eternal Vanguard,PS4,Puzzle,Activision,2023-12-05,0.58,4.38,0.04,0.95,81,8.3,5.95,2023,12,4
GME-00231,Mystic Blade,Mobile,Simulacion,Take-Two,2023-08-31,0.84,0.3,0.14,0.09,59,5.7,1.37,2023,8,3
GME-00232,Savage Force,Xbox Series X,RPG,Square Enix,2023-07-11,0.58,1.17,0.65,0.1,73,8.0,2.51,2023,7,3
GME-00233,Grand Protocol,Xbox Series X,Accion,Ubisoft,2020-09-21,0.24,1.08,0.08,0.18,55,5.4,1.57,2020,9,3
GME-00234,Epic Drift,Xbox One,Shooter,Microsoft,2020-05-05,1.97,0.46,1.44,0.17,61,6.3,4.04,2020,5,2
GME-00235,Wild Reign,PS5,Puzzle,Activision,2019-04-29,0.07,1.26,1.58,0.29,73,8.0,3.2,2019,4,2
GME-00236,Rogue Nexus,Nintendo Switch,Aventura,Square Enix,2020-05-08,0.39,0.29,1.19,0.16,71,7.1,2.03,2020,5,2
GME-00237,Silent Forge,Nintendo Switch,Deportes,Tencent,2023-12-04,2.0,0.34,1.59,0.12,51,4.8,4.05,2023,12,4
GME-00238,Ancient Hunters,Nintendo Switch,Puzzle,Take-Two,2022-03-07,1.26,0.62,0.94,0.05,60,6.1,2.86,2022,3,1
GME-00239,Inferno Empire,PC,Simulacion,Activision,2019-06-11,0.42,0.14,0.01,0.35,80,8.2,0.92,2019,6,2
GME-00240,Turbo Zero,PS5,Puzzle,Microsoft,2019-06-25,0.48,0.72,0.54,0.25,84,9.6,1.99,2019,6,2
GME-00241,Shadow Quest,Nintendo Switch,Accion,Ubisoft,2023-02-07,0.69,1.26,1.22,1.18,58,6.6,4.35,2023,2,1
GME-00242,Dark Wars,PS5,Estrategia,Tencent,2021-09-22,0.54,0.11,0.05,0.76,79,8.7,1.46,2021,9,3
GME-00243,Neon Legends,Mobile,Aventura,Take-Two,2023-07-30,0.34,0.46,0.03,0.19,61,5.6,1.02,2023,7,3
GME-00244,Cyber Chronicles,PC,Aventura,Microsoft,2019-05-22,3.34,1.33,0.4,0.12,74,6.6,5.19,2019,5,2
GME-00245,Iron Rising,Mobile,Aventura,EA,2023-04-07,9.74,1.64,0.52,0.5,88,8.2,12.39,2023,4,2
GME-00246,Star Odyssey,Xbox One,Puzzle,Take-Two,2021-12-26,1.26,3.86,0.08,0.3,59,5.9,5.51,2021,12,4
GME-00247,Blood Arena,Mobile,Deportes,Sony,2023-04-18,0.16,0.74,0.73,0.13,73,6.5,1.77,2023,4,2
GME-00248,Crystal Frontier,PS4,RPG,Ubisoft,2019-09-15,4.85,0.4,0.31,0.06,86,8.9,5.62,2019,9,3
GME-00249,Phantom Tactics,PC,Accion,Tencent,2019-09-20,1.39,1.48,0.06,0.53,70,7.0,3.46,2019,9,3
GME-00250,Storm Horizon,Xbox One,Shooter,Nintendo,2022-09-13,4.23,2.28,0.05,0.11,72,7.1,6.67,2022,9,3
GME-00251,Solar Saga,PS5,Shooter,Take-Two,2021-08-31,0.21,4.14,0.34,0.09,58,5.2,4.77,2021,8,3
GME-00252,Frozen Legacy,PS4,Puzzle,EA,2022-01-30,1.05,0.66,0.96,0.16,53,4.3,2.83,2022,1,1
GME-00253,Golden Fury,PC,Aventura,Sony,2019-12-05,0.88,3.08,1.03,0.5,71,7.1,5.49,2019,12,4
GME-00254,Lost Reborn,PC,Accion,Sony,2020-06-26,0.11,0.53,0.08,0.31,60,6.5,1.03,2020,6,2
GME-00255,Final Evolution,PS5,Accion,EA,2021-12-16,1.85,2.5,0.07,0.6,70,7.0,5.03,2021,12,4
GME-00256,Hyper Worlds,PS4,Shooter,Sony,2023-11-22,3.0,3.11,0.1,0.21,70,7.4,6.42,2023,11,4
GME-00257,Mega Strike,Xbox One,Shooter,EA,2022-05-27,0.95,0.1,0.01,0.03,54,5.2,1.1,2022,5,2
GME-00258,Ultra Assault,Mobile,Simulacion,Activision,2021-05-16,5.13,0.69,0.19,0.21,71,7.3,6.22,2021,5,2
GME-00259,Chrono Dominion,Xbox One,Shooter,Activision,2020-03-09,2.21,0.35,0.39,0.25,56,5.5,3.2,2020,3,1
GME-00260,Eternal Vanguard,Xbox One,Aventura,Activision,2022-01-09,0.09,6.04,0.03,0.34,67,7.4,6.49,2022,1,1
GME-00261,Mystic Blade,PC,Shooter,Square Enix,2023-03-27,2.76,0.1,0.31,1.49,61,5.9,4.66,2023,3,1
GME-00262,Savage Force,Xbox One,Aventura,Square Enix,2023-02-03,0.6,1.28,0.41,0.18,77,8.3,2.47,2023,2,1
GME-00263,Grand Protocol,Mobile,Estrategia,Take-Two,2022-11-13,0.58,0.54,0.62,0.28,49,4.8,2.03,2022,11,4
GME-00264,Epic Drift,PC,Shooter,Activision,2020-02-16,0.05,0.47,0.63,0.04,61,4.8,1.19,2020,2,1
GME-00265,Wild Reign,PC,Simulacion,Nintendo,2022-12-31,0.01,0.27,3.18,0.33,48,4.9,3.8,2022,12,4
GME-00266,Rogue Nexus,Nintendo Switch,Accion,Ubisoft,2020-09-30,0.17,0.95,0.75,0.56,70,7.3,2.43,2020,9,3
GME-00267,Silent Forge,PC,RPG,Microsoft,2021-03-28,0.24,0.47,0.66,0.19,70,6.5,1.57,2021,3,1
GME-00268,Ancient Hunters,Nintendo Switch,Puzzle,EA,2022-10-07,0.78,1.56,1.96,0.66,49,4.1,4.97,2022,10,4
GME-00269,Inferno Empire,Xbox Series X,RPG,Take-Two,2022-08-23,1.5,0.59,0.13,0.47,60,6.5,2.69,2022,8,3
GME-00270,Turbo Zero,Xbox One,Shooter,Square Enix,2021-02-03,4.25,5.94,0.74,0.42,100,9.9,11.34,2021,2,1
GME-00271,Shadow Quest,Xbox Series X,Simulacion,Tencent,2021-06-16,0.25,1.62,0.36,0.34,70,6.7,2.57,2021,6,2
GME-00272,Dark Wars,Xbox Series X,Puzzle,EA,2021-11-25,0.12,0.02,1.44,0.37,65,6.5,1.95,2021,11,4
GME-00273,Neon Legends,Xbox One,Shooter,Microsoft,2021-07-13,0.83,1.91,0.39,0.04,50,4.5,3.16,2021,7,3
GME-00274,Cyber Chronicles,PS5,Shooter,EA,2019-09-05,1.04,0.05,0.05,1.29,88,9.1,2.44,2019,9,3
GME-00275,Iron Rising,PS4,Puzzle,Microsoft,2020-05-22,1.78,0.7,0.14,0.05,85,8.1,2.67,2020,5,2
GME-00276,Star Odyssey,PS5,RPG,Square Enix,2020-04-05,1.99,1.16,0.03,1.33,90,9.3,4.51,2020,4,2
GME-00277,Blood Arena,Xbox One,Accion,Nintendo,2019-05-12,5.06,0.95,0.94,0.36,60,6.5,7.31,2019,5,2
GME-00278,Crystal Frontier,Xbox One,Aventura,Take-Two,2020-11-23,0.28,0.66,1.47,0.09,78,8.3,2.49,2020,11,4
GME-00279,Phantom Tactics,Xbox Series X,Simulacion,Ubisoft,2019-02-13,0.67,0.88,1.11,0.06,54,4.4,2.73,2019,2,1
GME-00280,Storm Horizon,PS4,Puzzle,Nintendo,2022-04-19,3.11,1.19,0.4,0.48,67,6.5,5.19,2022,4,2
GME-00281,Solar Saga,Nintendo Switch,Simulacion,Take-Two,2022-02-08,2.03,0.71,2.22,0.38,67,6.9,5.35,2022,2,1
GME-00282,Frozen Legacy,Mobile,Deportes,EA,2020-04-16,0.33,1.08,2.39,0.95,80,8.6,4.75,2020,4,2
GME-00283,Golden Fury,PS5,Puzzle,Take-Two,2022-04-20,2.77,0.31,0.38,0.6,76,7.3,4.07,2022,4,2
GME-00284,Lost Reborn,PS5,Estrategia,Tencent,2020-03-27,1.43,0.91,0.19,0.27,75,8.3,2.79,2020,3,1
GME-00285,Final Evolution,PC,Simulacion,Microsoft,2019-01-15,1.76,2.0,0.1,0.22,81,8.3,4.07,2019,1,1
GME-00286,Hyper Worlds,PS5,Estrategia,EA,2019-05-26,2.31,0.26,0.39,0.38,67,6.3,3.33,2019,5,2
GME-00287,Mega Strike,PS4,Shooter,Ubisoft,2022-12-20,1.06,2.46,0.3,0.0,52,5.4,3.82,2022,12,4
GME-00288,Ultra Assault,Mobile,Aventura,Square Enix,2022-07-16,3.96,0.46,0.16,0.04,58,6.1,4.62,2022,7,3
GME-00289,Chrono Dominion,Xbox One,RPG,Sony,2019-05-01,9.72,0.64,0.34,0.44,81,7.9,11.14,2019,5,2
GME-00290,Eternal Vanguard,PS4,Simulacion,Nintendo,2020-04-13,0.78,0.67,1.56,0.0,73,7.8,3.01,2020,4,2
GME-00291,Mystic Blade,Xbox One,Aventura,Sony,2019-05-19,1.6,0.08,0.3,0.13,47,5.3,2.11,2019,5,2
GME-00292,Savage Force,Xbox One,Shooter,Take-Two,2019-03-06,2.06,1.3,0.36,0.24,62,6.2,3.97,2019,3,1
GME-00293,Grand Protocol,Xbox One,Puzzle,Ubisoft,2023-10-27,0.69,3.06,0.42,0.03,85,8.8,4.2,2023,10,4
GME-00294,Epic Drift,PS5,Deportes,Square Enix,2020-11-07,2.67,1.71,0.75,0.21,67,6.5,5.33,2020,11,4
GME-00295,Wild Reign,Xbox Series X,Deportes,Nintendo,2019-05-26,0.45,0.52,0.09,0.06,53,5.2,1.11,2019,5,2
GME-00296,Rogue Nexus,PS5,Puzzle,Sony,2021-11-18,15.27,5.16,0.68,0.22,93,9.6,21.33,2021,11,4
GME-00297,Silent Forge,Nintendo Switch,Aventura,EA,2020-05-02,0.24,0.8,2.89,0.18,70,7.0,4.11,2020,5,2
GME-00298,Ancient Hunters,Nintendo Switch,Puzzle,Tencent,2020-07-24,0.43,0.76,0.71,0.01,98,10.0,1.91,2020,7,3
GME-00299,Inferno Empire,PS5,Estrategia,Nintendo,2022-10-02,0.66,4.19,0.39,0.17,72,6.3,5.41,2022,10,4
GME-00300,Turbo Zero,PS5,Accion,Ubisoft,2021-09-21,1.02,0.88,0.08,0.03,78,7.5,2.01,2021,9,3
GME-00301,Shadow Quest,Nintendo Switch,Deportes,EA,2020-03-14,0.86,1.56,1.8,0.05,70,7.8,4.27,2020,3,1
GME-00302,Dark Wars,Mobile,Puzzle,Tencent,2022-01-09,1.64,1.01,1.23,0.02,55,5.7,3.9,2022,1,1
GME-00303,Neon Legends,Xbox One,RPG,Tencent,2019-09-28,0.45,0.33,1.16,0.08,68,6.7,2.02,2019,9,3
GME-00304,Cyber Chronicles,Xbox One,Shooter,Sony,2023-01-21,1.93,3.23,0.04,0.24,84,8.0,5.44,2023,1,1
GME-00305,Iron Rising,PS5,Puzzle,Activision,2022-03-15,0.31,1.33,0.01,0.16,34,3.8,1.8,2022,3,1
GME-00306,Star Odyssey,Xbox One,Puzzle,Nintendo,2022-03-26,4.2,0.07,0.69,0.09,71,7.4,5.05,2022,3,1
GME-00307,Blood Arena,PS4,Deportes,Nintendo,2021-08-26,0.39,1.17,0.91,1.26,82,7.6,3.72,2021,8,3
GME-00308,Crystal Frontier,Xbox One,Accion,Activision,2020-05-12,0.12,0.13,0.08,0.06,46,5.2,0.39,2020,5,2
GME-00309,Phantom Tactics,Xbox Series X,Aventura,Nintendo,2023-05-26,1.16,0.15,2.56,0.4,73,7.9,4.28,2023,5,2
GME-00310,Storm Horizon,Mobile,Puzzle,EA,2021-08-26,1.22,0.11,0.32,0.21,73,7.1,1.85,2021,8,3
GME-00311,Solar Saga,PS4,Shooter,Activision,2023-07-12,1.83,1.04,0.58,0.26,77,8.1,3.71,2023,7,3
GME-00312,Frozen Legacy,Mobile,Shooter,EA,2021-04-13,4.45,1.11,0.03,0.46,70,6.7,6.06,2021,4,2
GME-00313,Golden Fury,Nintendo Switch,Shooter,Sony,2020-01-25,0.42,0.62,1.52,0.19,60,5.6,2.75,2020,1,1
GME-00314,Lost Reborn,Mobile,Simulacion,Sony,2019-07-13,3.39,2.62,0.15,0.19,75,7.4,6.36,2019,7,3
GME-00315,Final Evolution,PC,Estrategia,Take-Two,2019-07-18,1.38,0.98,0.07,0.38,83,8.3,2.81,2019,7,3
GME-00316,Hyper Worlds,PS5,RPG,Tencent,2022-09-11,2.04,3.64,0.1,0.2,64,6.9,5.98,2022,9,3
GME-00317,Mega Strike,PC,Accion,Sony,2021-06-01,1.55,1.45,0.96,0.18,84,8.0,4.13,2021,6,2
GME-00318,Ultra Assault,PS4,Estrategia,Activision,2020-12-26,0.31,1.74,0.8,0.12,71,7.5,2.97,2020,12,4
GME-00319,Chrono Dominion,PS5,Aventura,EA,2021-05-17,0.28,2.5,0.49,0.05,65,6.3,3.32,2021,5,2
GME-00320,Eternal Vanguard,Xbox Series X,RPG,Take-Two,2021-04-21,0.19,3.7,1.17,0.3,100,9.6,5.37,2021,4,2
GME-00321,Mystic Blade,Xbox One,RPG,Ubisoft,2021-08-14,6.11,1.3,0.49,0.05,69,7.1,7.96,2021,8,3
GME-00322,Savage Force,Nintendo Switch,Accion,Sony,2023-11-05,0.31,0.02,0.98,0.22,67,7.2,1.52,2023,11,4
GME-00323,Grand Protocol,Xbox Series X,Simulacion,EA,2023-02-02,0.14,1.77,0.12,0.66,79,8.0,2.69,2023,2,1
GME-00324,Epic Drift,Mobile,Accion,Activision,2019-04-21,1.93,0.47,0.33,0.54,70,7.0,3.26,2019,4,2
GME-00325,Wild Reign,Nintendo Switch,Accion,EA,2022-10-11,0.67,1.38,0.28,0.03,38,3.5,2.36,2022,10,4
GME-00326,Rogue Nexus,PS5,Shooter,Activision,2022-08-31,0.34,0.58,0.09,0.15,83,8.5,1.16,2022,8,3
GME-00327,Silent Forge,Xbox One,Simulacion,Microsoft,2022-08-16,2.13,1.57,0.29,0.74,70,7.0,4.73,2022,8,3
GME-00328,Ancient Hunters,Xbox One,RPG,Square Enix,2019-07-21,1.64,0.18,0.61,0.13,76,7.6,2.56,2019,7,3
GME-00329,Inferno Empire,Xbox Series X,Aventura,Activision,2019-05-05,0.26,2.09,0.12,0.49,63,6.4,2.96,2019,5,2
GME-00330,Turbo Zero,PS4,Simulacion,Square Enix,2021-04-04,2.11,1.02,0.22,0.09,83,7.6,3.43,2021,4,2
GME-00331,Shadow Quest,Xbox Series X,Accion,Activision,2023-01-31,3.41,1.94,0.86,0.36,78,7.9,6.57,2023,1,1
GME-00332,Dark Wars,PS4,Puzzle,Activision,2020-11-25,2.18,1.29,0.06,0.19,76,7.5,3.72,2020,11,4
GME-00333,Neon Legends,PS4,Aventura,EA,2023-06-28,1.47,0.71,2.33,0.04,87,8.6,4.55,2023,6,2
GME-00334,Cyber Chronicles,PC,Accion,Take-Two,2023-10-31,2.15,3.19,0.15,0.52,62,6.2,6.0,2023,10,4
GME-00335,Iron Rising,PS4,Deportes,Sony,2019-08-12,2.33,2.18,0.01,1.1,78,7.6,5.62,2019,8,3
GME-00336,Star Odyssey,PS5,Shooter,Tencent,2020-05-24,3.82,0.48,0.82,0.03,56,6.1,5.15,2020,5,2
GME-00337,Blood Arena,PS4,Deportes,Ubisoft,2020-01-28,0.16,0.36,0.01,0.2,76,8.5,0.73,2020,1,1
GME-00338,Crystal Frontier,Nintendo Switch,Aventura,Sony,2020-01-25,0.62,0.5,1.99,0.02,82,7.4,3.13,2020,1,1
GME-00339,Phantom Tactics,PS5,Shooter,Sony,2022-01-03,7.24,0.44,0.05,0.1,84,9.3,7.83,2022,1,1
GME-00340,Storm Horizon,Mobile,Puzzle,Activision,2021-07-07,0.1,2.17,0.46,0.04,71,7.7,2.77,2021,7,3
GME-00341,Solar Saga,Nintendo Switch,RPG,Activision,2019-10-15,4.6,1.48,1.1,0.2,85,8.7,7.38,2019,10,4
GME-00342,Frozen Legacy,Xbox One,Accion,Desconocido,2021-05-14,1.92,0.95,2.4,0.15,60,5.1,5.42,2021,5,2
GME-00343,Golden Fury,Xbox One,Aventura,Ubisoft,2020-01-11,1.81,1.96,0.18,0.29,94,10.0,4.24,2020,1,1
GME-00344,Lost Reborn,Xbox Series X,Aventura,Take-Two,2020-07-24,0.95,1.2,1.42,0.26,66,6.2,3.84,2020,7,3
GME-00345,Final Evolution,PC,Accion,Square Enix,2021-08-05,1.52,0.09,0.15,0.14,71,7.9,1.9,2021,8,3
GME-00346,Hyper Worlds,PS5,RPG,Nintendo,2020-05-26,0.2,0.34,3.87,0.1,61,6.1,4.51,2020,5,2
GME-00347,Mega Strike,Xbox Series X,Puzzle,Nintendo,2023-11-26,1.19,0.33,0.2,0.15,49,4.8,1.87,2023,11,4
GME-00348,Ultra Assault,PS4,Shooter,EA,2019-06-04,4.09,1.43,0.34,0.1,65,6.2,5.95,2019,6,2
GME-00349,Chrono Dominion,Xbox Series X,Estrategia,Square Enix,2021-06-26,0.13,1.11,0.06,0.12,68,7.1,1.43,2021,6,2
GME-00350,Eternal Vanguard,Nintendo Switch,Estrategia,Sony,2023-07-13,1.26,1.79,7.59,0.05,86,8.6,10.69,2023,7,3
GME-00351,Mystic Blade,Xbox Series X,Estrategia,EA,2023-10-31,0.84,0.65,1.01,0.32,59,5.2,2.81,2023,10,4
GME-00352,Savage Force,Xbox Series X,Deportes,EA,2023-10-20,2.07,2.95,0.57,0.0,46,5.1,5.59,2023,10,4
GME-00353,Grand Protocol,Xbox One,Deportes,Take-Two,2022-02-01,0.4,0.07,0.41,0.31,63,6.3,1.19,2022,2,1
GME-00354,Epic Drift,Nintendo Switch,Shooter,Sony,2019-07-20,1.55,0.78,0.15,0.15,66,6.2,2.64,2019,7,3
GME-00355,Wild Reign,Nintendo Switch,Accion,Square Enix,2019-04-14,0.12,0.51,3.45,0.32,68,6.8,4.41,2019,4,2
GME-00356,Rogue Nexus,Nintendo Switch,Deportes,Activision,2022-08-28,1.04,0.01,0.97,0.56,54,6.1,2.58,2022,8,3
GME-00357,Silent Forge,PS4,RPG,Square Enix,2022-01-12,2.33,0.19,1.4,0.02,84,8.6,3.94,2022,1,1
GME-00358,Ancient Hunters,Nintendo Switch,RPG,Ubisoft,2023-09-09,0.01,0.5,0.33,0.15,53,5.3,0.99,2023,9,3
GME-00359,Inferno Empire,Nintendo Switch,Estrategia,Sony,2019-01-31,0.17,0.87,0.46,0.35,62,6.2,1.85,2019,1,1
GME-00360,Turbo Zero,PC,Estrategia,Sony,2019-07-11,2.14,0.81,0.67,0.12,85,8.7,3.74,2019,7,3
GME-00361,Shadow Quest,Xbox Series X,Accion,Nintendo,2023-03-24,1.08,2.33,2.62,0.71,85,8.2,6.74,2023,3,1
GME-00362,Dark Wars,PC,Shooter,Activision,2023-10-05,1.21,1.83,0.23,0.27,68,7.2,3.53,2023,10,4
GME-00363,Neon Legends,Mobile,Puzzle,Square Enix,2020-04-29,0.86,0.27,0.34,0.06,85,9.1,1.53,2020,4,2
GME-00364,Cyber Chronicles,Nintendo Switch,Estrategia,Activision,2019-12-07,0.28,0.03,1.21,0.28,65,6.9,1.81,2019,12,4
GME-00365,Iron Rising,Xbox Series X,RPG,Microsoft,2021-04-12,0.7,0.39,0.5,0.25,62,6.1,1.83,2021,4,2
GME-00366,Star Odyssey,Mobile,Deportes,Activision,2021-09-21,4.88,0.53,0.43,0.03,51,4.9,5.88,2021,9,3
GME-00367,Blood Arena,PS5,Puzzle,Take-Two,2021-09-12,0.95,3.58,0.22,0.01,63,6.3,4.76,2021,9,3
GME-00368,Crystal Frontier,Mobile,Puzzle,Sony,2020-03-13,0.26,0.03,0.69,0.18,69,6.7,1.16,2020,3,1
GME-00369,Phantom Tactics,Mobile,Aventura,Square Enix,2023-11-06,0.25,5.04,0.21,0.74,78,7.7,6.23,2023,11,4
GME-00370,Storm Horizon,PS5,Deportes,Take-Two,2021-04-01,7.76,0.51,2.03,0.19,88,8.9,10.49,2021,4,2
GME-00371,Solar Saga,Xbox Series X,Simulacion,Ubisoft,2019-05-01,0.78,0.13,0.27,0.16,70,7.0,1.33,2019,5,2
GME-00372,Frozen Legacy,PS4,RPG,Sony,2019-12-04,1.19,0.59,0.17,0.07,80,8.2,2.02,2019,12,4
GME-00373,Golden Fury,PS4,Simulacion,Nintendo,2021-02-15,0.46,3.93,0.98,0.12,67,6.5,5.49,2021,2,1
GME-00374,Lost Reborn,PS5,Puzzle,Nintendo,2019-01-05,0.68,0.91,0.65,0.12,54,5.5,2.35,2019,1,1
GME-00375,Final Evolution,Xbox One,Accion,Tencent,2021-03-10,1.8,0.33,0.31,0.01,87,9.6,2.46,2021,3,1
GME-00376,Hyper Worlds,Nintendo Switch,Simulacion,Tencent,2020-06-27,0.61,6.25,4.7,0.6,100,10.0,12.16,2020,6,2
GME-00377,Mega Strike,Nintendo Switch,Puzzle,EA,2023-05-25,0.26,2.31,0.21,0.58,86,8.7,3.36,2023,5,2
GME-00378,Ultra Assault,Nintendo Switch,Shooter,Sony,2023-05-27,8.82,0.33,0.88,1.35,79,7.7,11.38,2023,5,2
GME-00379,Chrono Dominion,PS4,Simulacion,Nintendo,2021-07-20,1.65,0.7,0.52,0.08,87,8.7,2.96,2021,7,3
GME-00380,Eternal Vanguard,Xbox Series X,Estrategia,Activision,2020-08-07,0.94,0.71,0.38,0.53,61,6.8,2.55,2020,8,3
GME-00381,Mystic Blade,PC,Shooter,Sony,2021-05-16,4.69,2.57,0.42,0.93,69,7.1,8.61,2021,5,2
GME-00382,Savage Force,PS5,Aventura,Square Enix,2022-11-27,3.32,0.8,0.9,0.64,67,6.6,5.66,2022,11,4
GME-00383,Grand Protocol,Xbox Series X,Accion,Square Enix,2023-02-05,1.67,3.53,0.01,0.22,79,6.4,5.42,2023,2,1
GME-00384,Epic Drift,Nintendo Switch,RPG,Square Enix,2023-05-24,2.2,0.21,0.55,0.17,87,9.2,3.13,2023,5,2
GME-00385,Wild Reign,Mobile,RPG,Take-Two,2022-02-12,0.31,3.28,0.0,1.59,61,6.5,5.18,2022,2,1
GME-00386,Rogue Nexus,Mobile,Puzzle,Ubisoft,2022-09-17,0.63,0.02,0.81,0.65,84,8.7,2.11,2022,9,3
GME-00387,Silent Forge,Xbox One,Shooter,Nintendo,2023-01-11,3.26,2.27,1.16,0.38,60,6.3,7.07,2023,1,1
GME-00388,Ancient Hunters,Nintendo Switch,Accion,Ubisoft,2021-09-23,0.15,0.86,0.11,0.17,75,8.1,1.29,2021,9,3
GME-00389,Inferno Empire,PC,Aventura,Take-Two,2019-11-14,0.66,0.14,0.71,0.76,60,5.9,2.27,2019,11,4
GME-00390,Turbo Zero,Xbox One,Deportes,Desconocido,2020-01-24,0.07,0.5,0.47,0.22,42,4.3,1.26,2020,1,1
GME-00391,Shadow Quest,Mobile,Estrategia,EA,2020-08-30,0.26,0.26,0.53,0.52,46,4.2,1.57,2020,8,3
GME-00392,Dark Wars,Xbox One,Estrategia,Nintendo,2020-03-21,0.69,0.91,0.38,0.36,82,8.1,2.34,2020,3,1
GME-00393,Neon Legends,PS5,Simulacion,EA,2019-04-30,0.67,1.27,0.07,0.67,71,7.2,2.67,2019,4,2
